12:19, nedjelja, prosinac 01, 2024
Study name:Thermal 1
Units: Celsius
Selected reference : N/A
Node  ,X (mm)  ,Y (mm)  ,Z (mm)  ,TEMP (Celsius)
1096  ,12.6589  ,23.8572  ,35.7742  ,2.60345e+01
6874  ,22.8089  ,19.8572  ,27.3005  ,2.60345e+01
6829  ,22.8089  ,19.8572  ,40.5636  ,2.60342e+01
5752  ,-0.2911  ,19.8572  ,40.5636  ,2.60342e+01
6743  ,23.8589  ,19.8572  ,29.511  ,2.60341e+01
4673  ,4.68398  ,22.8058  ,32.387  ,2.60341e+01
6712  ,23.8589  ,19.8572  ,38.3531  ,2.60341e+01
5793  ,-0.2911  ,19.8572  ,27.3005  ,2.60340e+01
4567  ,11.937  ,23.95  ,34.761  ,2.60339e+01
5643  ,-1.3411  ,19.8572  ,38.3531  ,2.60339e+01
5673  ,-1.3411  ,19.8572  ,29.511  ,2.60339e+01
4035  ,18.2589  ,21.8572  ,39.8268  ,2.60339e+01
1636  ,11.2152  ,24.0427  ,33.7478  ,2.60333e+01
4570  ,13.3436  ,23.8499  ,34.6525  ,2.60330e+01
5141  ,18.2037  ,22.4617  ,30.7639  ,2.60330e+01
6869  ,20.65  ,20.658  ,26.6747  ,2.60330e+01
4568  ,11.3043  ,23.9037  ,35.7736  ,2.60328e+01
3917  ,15.3833  ,21.9424  ,42.0922  ,2.60327e+01
4386  ,12.6217  ,23.9426  ,33.6394  ,2.60324e+01
6996  ,18.7255  ,20.6697  ,24.5261  ,2.60324e+01
3247  ,10.5824  ,23.9964  ,34.7604  ,2.60322e+01
3866  ,14.7394  ,22.9697  ,28.4203  ,2.60321e+01
1983  ,9.83702  ,23.95  ,33.6557  ,2.60320e+01
4583  ,17.2318  ,22.8194  ,37.2913  ,2.60320e+01
2267  ,5.6039  ,22.7796  ,29.5534  ,2.60319e+01
4033  ,18.9676  ,22.0715  ,37.8847  ,2.60319e+01
1185  ,9.36929  ,23.6256  ,37.5038  ,2.60318e+01
1124  ,14.0282  ,23.8425  ,33.5309  ,2.60315e+01
3959  ,9.6595  ,23.7879  ,36.6384  ,2.60314e+01
4508  ,19.3407  ,21.6386  ,28.5474  ,2.60313e+01
1314  ,9.94971  ,23.9501  ,35.773  ,2.60311e+01
4856  ,5.31632  ,22.9017  ,37.1169  ,2.60310e+01
3949  ,8.05227  ,23.013  ,39.4404  ,2.60309e+01
3246  ,9.20431  ,23.9037  ,34.6683  ,2.60309e+01
6107  ,7.75939  ,20.8686  ,45.3629  ,2.60309e+01
1637  ,8.4589  ,23.8572  ,33.5636  ,2.60308e+01
5162  ,8.81096  ,21.841  ,24.6724  ,2.60307e+01
1822  ,8.3232  ,22.7746  ,27.267  ,2.60306e+01
3877  ,14.0447  ,21.8262  ,24.6965  ,2.60305e+01
665  ,11.2589  ,19.8572  ,19.5636  ,2.60302e+01
678  ,11.2589  ,19.8572  ,48.3005  ,2.60302e+01
2450  ,11.043  ,23.9128  ,31.4043  ,2.60301e+01
2591  ,12.322  ,21.8738  ,43.459  ,2.60301e+01
1456  ,4.32891  ,21.8816  ,40.2084  ,2.60299e+01
5921  ,3.1934  ,20.8588  ,25.4683  ,2.60299e+01
4584  ,16.7584  ,22.6821  ,38.9827  ,2.60298e+01
2703  ,8.28874  ,21.6315  ,43.6487  ,2.60297e+01
1187  ,11.0072  ,22.9421  ,40.7084  ,2.60297e+01
1325  ,1.4589  ,21.4863  ,36.511  ,2.60297e+01
5764  ,0.375264  ,20.6573  ,38.6907  ,2.60297e+01
6856  ,22.4589  ,20.6718  ,29.8794  ,2.60295e+01
4044  ,19.1619  ,21.8682  ,38.839  ,2.60295e+01
4666  ,3.94271  ,22.6729  ,33.0977  ,2.60294e+01
1217  ,17.4664  ,22.2523  ,28.0797  ,2.60288e+01
6826  ,21.0589  ,20.8572  ,40.1952  ,2.60287e+01
7251  ,15.3647  ,20.6609  ,22.1392  ,2.60286e+01
5989  ,5.35616  ,20.8895  ,44.2262  ,2.60285e+01
2286  ,6.01504  ,22.2611  ,40.8574  ,2.60283e+01
3957  ,8.3373  ,23.5375  ,37.5087  ,2.60283e+01
2683  ,2.53546  ,21.7314  ,29.8513  ,2.60281e+01
4573  ,12.4842  ,23.8301  ,37.0131  ,2.60280e+01
4690  ,4.63419  ,22.9957  ,33.582  ,2.60280e+01
5664  ,0.0589011  ,20.7513  ,30.2478  ,2.60278e+01
4580  ,13.7155  ,23.8749  ,35.7221  ,2.60278e+01
2431  ,10.5964  ,24.0764  ,32.6193  ,2.60277e+01
5139  ,18.9417  ,22.51  ,32.0793  ,2.60276e+01
6051  ,4.2434  ,20.8588  ,24.363  ,2.60276e+01
7540  ,10.2089  ,19.8572  ,19.5636  ,2.60275e+01
7421  ,10.2089  ,19.8572  ,48.3005  ,2.60275e+01
5121  ,18.5857  ,22.6978  ,33.4673  ,2.60275e+01
7424  ,12.3089  ,19.8572  ,48.3005  ,2.60275e+01
7543  ,12.3089  ,19.8572  ,19.5636  ,2.60275e+01
6050  ,5.62843  ,20.808  ,23.2568  ,2.60274e+01
7001  ,20.7089  ,19.8572  ,23.9847  ,2.60271e+01
4659  ,5.71558  ,23.0315  ,30.8591  ,2.60271e+01
3924  ,16.1799  ,21.8934  ,25.8279  ,2.60270e+01
6937  ,20.7089  ,19.8572  ,43.8794  ,2.60269e+01
3878  ,16.2755  ,21.6697  ,25.263  ,2.60269e+01
4687  ,4.25613  ,22.8756  ,35.0608  ,2.60269e+01
3956  ,8.56409  ,23.7414  ,36.639  ,2.60269e+01
4590  ,15.7597  ,22.8492  ,39.4814  ,2.60268e+01
2446  ,13.0875  ,23.8871  ,31.3297  ,2.60268e+01
6827  ,22.0907  ,20.6982  ,39.1044  ,2.60268e+01
5930  ,1.8089  ,19.8572  ,23.9847  ,2.60268e+01
5867  ,1.8089  ,19.8572  ,43.8794  ,2.60268e+01
5782  ,0.222963  ,20.6519  ,29.2232  ,2.60267e+01
4563  ,10.8394  ,23.7143  ,37.8779  ,2.60266e+01
3248  ,8.85431  ,23.9037  ,35.7736  ,2.60265e+01
2430  ,9.2183  ,23.9837  ,32.5272  ,2.60265e+01
3232  ,8.1089  ,23.8572  ,34.6689  ,2.60264e+01
5866  ,3.7339  ,20.8043  ,43.2347  ,2.60264e+01
6714  ,23.2237  ,20.628  ,35.8433  ,2.60263e+01
4574  ,14.4002  ,23.8675  ,34.6005  ,2.60263e+01
4557  ,11.1296  ,23.8766  ,37.0125  ,2.60263e+01
6727  ,24.9089  ,19.8572  ,32.8268  ,2.60262e+01
6719  ,24.9089  ,19.8572  ,35.0373  ,2.60262e+01
4546  ,17.5087  ,23.036  ,36.3464  ,2.60262e+01
6726  ,24.9089  ,19.8572  ,33.932  ,2.60261e+01
1281  ,6.42111  ,21.8569  ,25.481  ,2.60261e+01
5656  ,-2.3911  ,19.8572  ,32.8268  ,2.60260e+01
5648  ,-2.3911  ,19.8572  ,35.0373  ,2.60260e+01
7246  ,15.7097  ,21.3346  ,23.6707  ,2.60260e+01
5649  ,-2.3911  ,19.8572  ,33.932  ,2.60260e+01
6717  ,23.4611  ,20.5982  ,34.3546  ,2.60258e+01
6723  ,23.4611  ,20.5982  ,33.2493  ,2.60258e+01
3874  ,12.3836  ,23.7864  ,30.2302  ,2.60257e+01
4562  ,11.6583  ,23.3725  ,39.4802  ,2.60256e+01
3446  ,5.06046  ,21.8144  ,26.5804  ,2.60255e+01
5122  ,19.1027  ,22.5562  ,33.2407  ,2.60255e+01
1985  ,20.0984  ,21.8619  ,30.655  ,2.60255e+01
3915  ,15.2475  ,21.6436  ,43.4065  ,2.60255e+01
2223  ,7.43921  ,22.9998  ,28.3953  ,2.60254e+01
2355  ,8.39171  ,22.2574  ,42.4143  ,2.60254e+01
2694  ,1.66808  ,21.6602  ,31.6424  ,2.60254e+01
7008  ,19.6589  ,19.8572  ,22.8794  ,2.60253e+01
6938  ,19.6589  ,19.8572  ,44.9847  ,2.60251e+01
5749  ,1.43095  ,20.684  ,41.0064  ,2.60251e+01
1546  ,3.69981  ,21.7719  ,27.6798  ,2.60250e+01
5940  ,2.8589  ,19.8572  ,22.8794  ,2.60250e+01
5869  ,2.8589  ,19.8572  ,44.9847  ,2.60250e+01
845  ,9.1589  ,19.8572  ,19.5636  ,2.60249e+01
6053  ,4.54718  ,20.6113  ,23.3812  ,2.60249e+01
6883  ,21.7589  ,19.8572  ,25.0899  ,2.60249e+01
696  ,13.3589  ,19.8572  ,48.3005  ,2.60248e+01
1316  ,7.30531  ,23.4495  ,37.5136  ,2.60248e+01
858  ,9.1589  ,19.8572  ,48.3005  ,2.60248e+01
5871  ,2.51288  ,20.8085  ,42.09  ,2.60248e+01
683  ,13.3589  ,19.8572  ,19.5636  ,2.60247e+01
6824  ,21.7589  ,19.8572  ,42.7741  ,2.60247e+01
4513  ,18.5037  ,21.8555  ,27.6169  ,2.60246e+01
3962  ,9.03619  ,23.5732  ,38.297  ,2.60246e+01
5753  ,0.758901  ,19.8572  ,42.7741  ,2.60245e+01
5809  ,0.758901  ,19.8572  ,25.0899  ,2.60245e+01
3893  ,13.6894  ,22.9697  ,27.315  ,2.60242e+01
3966  ,10.0477  ,23.7092  ,38.199  ,2.60240e+01
1018  ,17.2671  ,23.105  ,31.5872  ,2.60239e+01
3862  ,15.7254  ,22.9433  ,28.4839  ,2.60237e+01
3955  ,9.85514  ,23.2314  ,39.8993  ,2.60236e+01
4388  ,14.0475  ,23.9506  ,32.4363  ,2.60236e+01
777  ,23.8589  ,19.8572  ,28.4057  ,2.60235e+01
3240  ,7.5321  ,23.6534  ,36.6439  ,2.60234e+01
782  ,23.8589  ,19.8572  ,39.4584  ,2.60234e+01
7177  ,15.8089  ,20.6718  ,45.7215  ,2.60233e+01
4688  ,3.89293  ,22.8628  ,34.2928  ,2.60232e+01
939  ,-1.3411  ,19.8572  ,28.4057  ,2.60232e+01
944  ,-1.3411  ,19.8572  ,39.4584  ,2.60232e+01
7260  ,16.5089  ,19.8572  ,20.6689  ,2.60231e+01
4407  ,15.2881  ,23.7672  ,33.5795  ,2.60231e+01
3964  ,10.8667  ,23.3674  ,39.8013  ,2.60230e+01
4543  ,17.8404  ,23.0699  ,35.2297  ,2.60229e+01
6102  ,6.0089  ,19.8572  ,47.1952  ,2.60229e+01
7178  ,16.5089  ,19.8572  ,47.1952  ,2.60228e+01
6191  ,6.0089  ,19.8572  ,20.6689  ,2.60228e+01
2263  ,6.33335  ,23.128  ,29.493  ,2.60226e+01
3978  ,11.9589  ,21.8572  ,23.9847  ,2.60226e+01
2593  ,13.3893  ,21.6625  ,44.1581  ,2.60225e+01
7426  ,11.9589  ,20.8043  ,46.4584  ,2.60224e+01
4777  ,17.9697  ,22.5706  ,29.3597  ,2.60224e+01
7529  ,10.9116  ,20.6486  ,21.0402  ,2.60222e+01
1495  ,9.97769  ,24.1101  ,31.4908  ,2.60222e+01
1512  ,13.3305  ,21.7951  ,23.9346  ,2.60221e+01
2590  ,11.4232  ,21.6592  ,44.4344  ,2.60221e+01
1317  ,7.7589  ,23.8572  ,35.7742  ,2.60220e+01
3923  ,17.5337  ,22.091  ,27.1386  ,2.60220e+01
7429  ,10.5504  ,20.7946  ,46.4936  ,2.60220e+01
2389  ,10.4181  ,22.5037  ,42.2148  ,2.60219e+01
5653  ,-0.466099  ,20.8572  ,32.2741  ,2.60218e+01
5169  ,10.9089  ,21.8572  ,23.9847  ,2.60217e+01
3197  ,1.4394  ,21.7096  ,35.1153  ,2.60216e+01
1097  ,12.3095  ,23.803  ,38.252  ,2.60215e+01
6932  ,18.9589  ,20.7513  ,43.511  ,2.60211e+01
3953  ,8.0042  ,23.4851  ,38.3019  ,2.60211e+01
1095  ,14.7722  ,23.8925  ,35.6701  ,2.60210e+01
6709  ,23.2237  ,20.628  ,36.9486  ,2.60209e+01
6734  ,24.9089  ,19.8572  ,31.7215  ,2.60208e+01
6718  ,24.9089  ,19.8572  ,36.1426  ,2.60208e+01
4664  ,3.6401  ,22.674  ,31.7372  ,2.60207e+01
3933  ,14.302  ,22.9577  ,40.6397  ,2.60207e+01
5657  ,-2.3911  ,19.8572  ,31.7215  ,2.60206e+01
5642  ,-2.3911  ,19.8572  ,36.1426  ,2.60206e+01
1104  ,19.5411  ,21.4588  ,27.1541  ,2.60204e+01
7297  ,14.0595  ,20.6742  ,46.4597  ,2.60203e+01
3786  ,11.2589  ,22.8572  ,26.1952  ,2.60200e+01
3217  ,3.9089  ,22.6718  ,36.9024  ,2.60200e+01
1175  ,18.2589  ,21.8572  ,40.932  ,2.60199e+01
7296  ,13.0089  ,20.8043  ,46.4584  ,2.60198e+01
2239  ,2.53546  ,21.6519  ,28.7461  ,2.60197e+01
5795  ,1.1089  ,20.6718  ,26.932  ,2.60197e+01
6302  ,9.86164  ,20.6486  ,21.0402  ,2.60196e+01
5167  ,9.83219  ,21.887  ,24.0003  ,2.60195e+01
5164  ,7.11878  ,21.8111  ,24.668  ,2.60195e+01
6237  ,9.5004  ,20.7946  ,46.4936  ,2.60193e+01
5149  ,16.9076  ,23.3984  ,32.6077  ,2.60193e+01
7527  ,12.3526  ,20.7248  ,21.1755  ,2.60191e+01
1211  ,21.0157  ,21.8173  ,35.3777  ,2.60191e+01
5756  ,0.375264  ,20.6573  ,39.796  ,2.60191e+01
3892  ,12.3089  ,22.8572  ,26.1952  ,2.60191e+01
4229  ,3.21789  ,21.857  ,39.4814  ,2.60191e+01
3825  ,21.0454  ,21.8257  ,34.3986  ,2.60190e+01
4258  ,5.7614  ,21.8687  ,42.1985  ,2.60190e+01
4232  ,1.78289  ,21.6593  ,37.6327  ,2.60189e+01
4805  ,16.6215  ,22.5101  ,27.1408  ,2.60189e+01
7131  ,18.6089  ,19.8572  ,21.7741  ,2.60189e+01
1214  ,21.0751  ,21.8341  ,33.4194  ,2.60189e+01
4564  ,11.5178  ,23.7979  ,38.5731  ,2.60189e+01
6862  ,22.4589  ,20.6718  ,28.7741  ,2.60189e+01
7053  ,18.6089  ,19.8572  ,46.0899  ,2.60187e+01
6061  ,3.9089  ,19.8572  ,21.7741  ,2.60186e+01
4605  ,13.7127  ,23.9217  ,36.8868  ,2.60186e+01
6875  ,22.8089  ,19.8572  ,26.1952  ,2.60186e+01
5985  ,3.9089  ,19.8572  ,46.0899  ,2.60186e+01
2448  ,10.9836  ,23.9719  ,30.2302  ,2.60185e+01
4585  ,17.5552  ,22.8148  ,38.3923  ,2.60184e+01
6823  ,22.8089  ,19.8572  ,41.6689  ,2.60184e+01
2704  ,9.41642  ,21.6632  ,44.4245  ,2.60183e+01
5751  ,-0.2911  ,19.8572  ,41.6689  ,2.60182e+01
5800  ,-0.2911  ,19.8572  ,26.1952  ,2.60182e+01
5988  ,4.43641  ,20.7311  ,44.4192  ,2.60182e+01
1780  ,10.1822  ,22.887  ,26.2109  ,2.60178e+01
4577  ,15.6601  ,23.7921  ,34.6491  ,2.60178e+01
4514  ,18.571  ,21.6942  ,26.6758  ,2.60178e+01
3635  ,20.0996  ,21.8378  ,29.5416  ,2.60178e+01
4854  ,5.47185  ,22.8857  ,39.024  ,2.60177e+01
2218  ,7.94637  ,24.0163  ,32.5761  ,2.60176e+01
4509  ,18.6666  ,21.4704  ,26.1109  ,2.60176e+01
4016  ,20.346  ,22.0516  ,36.2128  ,2.60175e+01
1186  ,8.70309  ,23.5207  ,39.0901  ,2.60175e+01
4265  ,3.21595  ,21.6961  ,40.2762  ,2.60175e+01
2877  ,18.5555  ,22.9732  ,34.3993  ,2.60174e+01
6105  ,6.40616  ,20.8895  ,45.3315  ,2.60171e+01
2353  ,8.03365  ,22.8185  ,40.9788  ,2.60171e+01
6725  ,23.5089  ,20.6718  ,32.0899  ,2.60171e+01
7385  ,14.4089  ,19.8572  ,19.5636  ,2.60169e+01
3965  ,9.71462  ,23.6568  ,38.9921  ,2.60169e+01
7294  ,14.4089  ,19.8572  ,48.3005  ,2.60168e+01
6313  ,8.1089  ,19.8572  ,19.5636  ,2.60168e+01
6231  ,8.1089  ,19.8572  ,48.3005  ,2.60168e+01
7375  ,13.4026  ,20.7248  ,21.1755  ,2.60165e+01
6941  ,20.0089  ,20.8572  ,42.4057  ,2.60165e+01
4260  ,4.46891  ,21.8164  ,41.3992  ,2.60164e+01
5665  ,-0.466099  ,20.8572  ,31.1689  ,2.60164e+01
1184  ,10.7262  ,23.7928  ,38.8941  ,2.60163e+01
5790  ,0.222963  ,20.6519  ,28.1179  ,2.60161e+01
6186  ,6.67843  ,20.808  ,22.1515  ,2.60160e+01
4592  ,16.7315  ,22.7281  ,40.0692  ,2.60160e+01
2231  ,6.9845  ,22.8356  ,27.2895  ,2.60160e+01
2466  ,6.9355  ,21.6525  ,43.6173  ,2.60160e+01
1177  ,19.6762  ,22.2858  ,37.0478  ,2.60160e+01
4027  ,17.2244  ,21.8456  ,42.0422  ,2.60159e+01
1499  ,14.0668  ,24.0586  ,31.3417  ,2.60156e+01
2878  ,19.0724  ,22.8317  ,34.1727  ,2.60155e+01
4043  ,19.1619  ,21.8682  ,39.9443  ,2.60155e+01
7125  ,16.4147  ,20.6609  ,22.1392  ,2.60155e+01
6711  ,24.9089  ,19.8572  ,37.2478  ,2.60154e+01
6735  ,24.9089  ,19.8572  ,30.6162  ,2.60154e+01
2427  ,9.09407  ,24.0338  ,30.7418  ,2.60153e+01
5666  ,-2.3911  ,19.8572  ,30.6163  ,2.60152e+01
5641  ,-2.3911  ,19.8572  ,37.2478  ,2.60152e+01
4852  ,4.31007  ,22.7162  ,38.1761  ,2.60152e+01
5644  ,-0.979088  ,20.709  ,35.7961  ,2.60151e+01
1191  ,17.6009  ,21.9297  ,26.1974  ,2.60151e+01
3922  ,17.6966  ,21.7059  ,25.6325  ,2.60150e+01
1511  ,17.7922  ,21.4821  ,25.0676  ,2.60149e+01
3221  ,3.23938  ,22.6568  ,35.7873  ,2.60146e+01
1121  ,16.548  ,23.6918  ,33.6281  ,2.60146e+01
3871  ,13.3628  ,23.9579  ,30.2421  ,2.60145e+01
2356  ,9.5194  ,22.2891  ,43.1902  ,2.60139e+01
3802  ,21.0657  ,21.8697  ,32.3944  ,2.60139e+01
1438  ,1.4199  ,21.9329  ,33.7196  ,2.60136e+01
4041  ,19.8705  ,22.0825  ,38.0021  ,2.60135e+01
3907  ,18.2598  ,22.8782  ,37.2771  ,2.60135e+01
1201  ,12.6589  ,23.8572  ,29.1426  ,2.60134e+01
2432  ,8.70577  ,24.1428  ,31.5397  ,2.60133e+01
2265  ,5.87864  ,22.9638  ,28.3872  ,2.60132e+01
6235  ,8.57291  ,20.8021  ,46.5213  ,2.60130e+01
7120  ,16.7597  ,21.3346  ,23.6707  ,2.60129e+01
6820  ,21.0589  ,20.8572  ,41.3005  ,2.60129e+01
1016  ,7.81645  ,21.7653  ,23.8551  ,2.60128e+01
3897  ,14.7331  ,23.0796  ,27.258  ,2.60128e+01
6832  ,23.1149  ,20.6564  ,37.9556  ,2.60124e+01
2354  ,7.78986  ,22.5589  ,41.9871  ,2.60124e+01
7175  ,15.1095  ,20.6742  ,46.4597  ,2.60124e+01
4604  ,13.538  ,23.8946  ,38.1257  ,2.60121e+01
3895  ,13.7089  ,22.8572  ,26.1952  ,2.60121e+01
4660  ,3.98247  ,22.8512  ,30.8672  ,2.60120e+01
1813  ,8.80283  ,22.8691  ,26.2367  ,2.60120e+01
1193  ,16.1899  ,21.834  ,43.1523  ,2.60119e+01
4606  ,14.7694  ,23.9393  ,36.8347  ,2.60119e+01
6732  ,23.5089  ,20.6718  ,30.9847  ,2.60117e+01
2400  ,15.2319  ,21.4698  ,44.5069  ,2.60111e+01
1173  ,20.0649  ,21.8792  ,38.9565  ,2.60111e+01
5140  ,18.7594  ,22.9442  ,31.5193  ,2.60111e+01
4655  ,2.87618  ,22.644  ,35.0193  ,2.60110e+01
1442  ,1.4589  ,21.6453  ,29.8794  ,2.60110e+01
2433  ,9.91829  ,24.1691  ,30.3167  ,2.60105e+01
7056  ,17.9089  ,20.8572  ,44.6163  ,2.60103e+01
7051  ,16.8589  ,20.6718  ,45.7215  ,2.60101e+01
4674  ,7.0589  ,24.0427  ,33.5636  ,2.60101e+01
7140  ,17.5589  ,19.8572  ,20.6689  ,2.60098e+01
3942  ,9.83651  ,23.0369  ,41.4377  ,2.60098e+01
5637  ,-0.979088  ,20.709  ,36.9013  ,2.60097e+01
2244  ,2.57936  ,21.6291  ,27.6744  ,2.60096e+01
7054  ,17.5589  ,19.8572  ,47.1952  ,2.60096e+01
6070  ,4.9589  ,19.8572  ,20.6689  ,2.60096e+01
5987  ,4.9589  ,19.8572  ,47.1952  ,2.60095e+01
5928  ,3.1934  ,20.8588  ,24.363  ,2.60094e+01
5654  ,-0.99584  ,20.8869  ,33.2367  ,2.60093e+01
7121  ,17.9119  ,20.8835  ,23.2614  ,2.60093e+01
5645  ,-0.99584  ,20.8869  ,34.342  ,2.60093e+01
701  ,15.4589  ,19.8572  ,19.5636  ,2.60090e+01
1634  ,21.0564  ,21.9053  ,31.3694  ,2.60089e+01
6992  ,20.3589  ,20.8572  ,25.4584  ,2.60089e+01
714  ,15.4589  ,19.8572  ,48.3005  ,2.60088e+01
876  ,7.0589  ,19.8572  ,48.3005  ,2.60088e+01
863  ,7.0589  ,19.8572  ,19.5636  ,2.60088e+01
3946  ,12.5173  ,23.4033  ,40.4778  ,2.60088e+01
7253  ,14.4527  ,20.7248  ,21.1755  ,2.60085e+01
1741  ,8.21046  ,23.9575  ,29.9928  ,2.60084e+01
3926  ,15.7414  ,22.9291  ,27.2588  ,2.60084e+01
3864  ,14.4128  ,23.9579  ,30.2421  ,2.60083e+01
1146  ,2.10687  ,21.8324  ,38.7544  ,2.60082e+01
3934  ,12.2998  ,23.0684  ,41.8404  ,2.60082e+01
3821  ,21.8021  ,21.6081  ,36.0135  ,2.60080e+01
5920  ,2.1588  ,20.8674  ,25.4501  ,2.60079e+01
2376  ,14.3005  ,21.6298  ,23.2194  ,2.60079e+01
3937  ,13.5029  ,23.156  ,41.2251  ,2.60079e+01
4391  ,15.1532  ,24.1098  ,32.4325  ,2.60077e+01
6750  ,23.8589  ,19.8572  ,27.3005  ,2.60076e+01
3831  ,22.0396  ,21.5783  ,34.5248  ,2.60075e+01
4591  ,15.6871  ,22.9576  ,40.6341  ,2.60075e+01
2266  ,4.60024  ,22.9477  ,29.5012  ,2.60075e+01
3828  ,22.0692  ,21.5867  ,33.5457  ,2.60074e+01
6706  ,23.8589  ,19.8572  ,40.5636  ,2.60074e+01
5636  ,-1.3411  ,19.8572  ,40.5636  ,2.60072e+01
5680  ,-1.3411  ,19.8572  ,27.3005  ,2.60072e+01
3974  ,12.6447  ,21.8262  ,23.2228  ,2.60072e+01
3876  ,13.7089  ,23.8572  ,29.1426  ,2.60072e+01
4512  ,20.3  ,21.658  ,28.1484  ,2.60069e+01
2284  ,7.14325  ,23.059  ,40.5434  ,2.60068e+01
5929  ,3.49718  ,20.6113  ,23.3812  ,2.60067e+01
4267  ,2.10493  ,21.6715  ,39.5492  ,2.60066e+01
3860  ,17.0987  ,23.0283  ,28.6747  ,2.60065e+01
2216  ,7.82215  ,24.0665  ,30.7907  ,2.60065e+01
4010  ,21.1323  ,21.8423  ,36.8485  ,2.60065e+01
2285  ,6.4794  ,22.8895  ,40.5313  ,2.60063e+01
6305  ,8.88945  ,20.974  ,21.3312  ,2.60062e+01
4024  ,18.2589  ,21.7513  ,42.0373  ,2.60061e+01
3873  ,11.2589  ,24.0427  ,29.1426  ,2.60061e+01
1464  ,12.4735  ,21.8718  ,44.6554  ,2.60061e+01
4679  ,6.7089  ,24.0427  ,34.6689  ,2.60057e+01
5761  ,-0.546853  ,20.8455  ,37.7962  ,2.60054e+01
5151  ,18.0815  ,23.2832  ,32.1179  ,2.60052e+01
6106  ,7.52291  ,20.8021  ,46.5213  ,2.60051e+01
1141  ,2.10299  ,21.5107  ,40.3439  ,2.60050e+01
6741  ,24.9089  ,19.8572  ,29.511  ,2.60047e+01
4596  ,17.5283  ,22.8608  ,39.4788  ,2.60047e+01
6865  ,22.4589  ,20.6718  ,27.6689  ,2.60047e+01
4560  ,13.1684  ,23.8338  ,39.2496  ,2.60047e+01
9787  ,11.6836  ,24.7864  ,32.0723  ,2.60046e+01
6710  ,24.9089  ,19.8572  ,38.3531  ,2.60046e+01
1556  ,7.43385  ,24.1754  ,31.5886  ,2.60045e+01
3239  ,6.43835  ,23.8388  ,36.6899  ,2.60045e+01
5635  ,-2.3911  ,19.8572  ,38.3531  ,2.60044e+01
5667  ,-2.3911  ,19.8572  ,29.511  ,2.60043e+01
5865  ,2.51288  ,20.8085  ,43.1953  ,2.60043e+01
757  ,21.7589  ,19.8572  ,23.9847  ,2.60042e+01
6825  ,22.1089  ,20.8572  ,40.1952  ,2.60042e+01
5148  ,16.999  ,23.4547  ,30.4284  ,2.60041e+01
4271  ,3.35595  ,21.631  ,41.4669  ,2.60040e+01
766  ,21.7589  ,19.8572  ,43.8794  ,2.60040e+01
5984  ,5.35616  ,20.8895  ,45.3315  ,2.60040e+01
5147  ,16.7726  ,23.741  ,31.4606  ,2.60039e+01
919  ,0.758901  ,19.8572  ,23.9847  ,2.60038e+01
4650  ,2.80402  ,22.7808  ,33.1807  ,2.60038e+01
928  ,0.758901  ,19.8572  ,43.8794  ,2.60038e+01
2416  ,9.03468  ,24.0928  ,29.5677  ,2.60036e+01
3951  ,8.68446  ,23.3262  ,40.6286  ,2.60036e+01
4096  ,13.271  ,22.866  ,42.2962  ,2.60033e+01
5750  ,0.375264  ,20.6573  ,40.9013  ,2.60033e+01
3235  ,6.66515  ,24.0427  ,35.8202  ,2.60031e+01
4099  ,14.4741  ,22.9536  ,41.6809  ,2.60031e+01
5640  ,-0.674737  ,20.6573  ,38.6907  ,2.60030e+01
2465  ,6.33365  ,21.9539  ,43.1901  ,2.60030e+01
1142  ,4.6089  ,21.7513  ,42.5899  ,2.60030e+01
7554  ,11.2589  ,19.8572  ,18.4584  ,2.60029e+01
6057  ,5.62843  ,20.808  ,22.1515  ,2.60029e+01
9779  ,11.9589  ,24.8572  ,35.4057  ,2.60028e+01
7425  ,11.2589  ,19.8572  ,49.4057  ,2.60028e+01
1092  ,14.7665  ,23.9861  ,37.9994  ,2.60027e+01
6729  ,23.5089  ,20.6718  ,29.8794  ,2.60027e+01
5123  ,19.9855  ,22.6478  ,33.0341  ,2.60027e+01
2682  ,1.4589  ,21.5658  ,28.7741  ,2.60026e+01
7006  ,20.7089  ,19.8572  ,22.8794  ,2.60024e+01
3196  ,0.420913  ,21.5235  ,36.5329  ,2.60023e+01
9777  ,11.237  ,24.95  ,34.3926  ,2.60022e+01
9785  ,11.237  ,24.95  ,33.2873  ,2.60022e+01
3913  ,17.2244  ,21.7397  ,43.1474  ,2.60022e+01
2288  ,6.89947  ,22.7994  ,41.5516  ,2.60021e+01
6715  ,24.1015  ,20.715  ,34.7412  ,2.60020e+01
5861  ,1.8089  ,19.8572  ,44.9847  ,2.60020e+01
6722  ,24.1015  ,20.715  ,33.6359  ,2.60020e+01
5748  ,1.46288  ,20.8085  ,42.09  ,2.60020e+01
6936  ,20.7089  ,19.8572  ,44.9847  ,2.60020e+01
5931  ,1.8089  ,19.8572  ,22.8794  ,2.60019e+01
5175  ,8.83767  ,21.8113  ,23.183  ,2.60017e+01
2289  ,6.23562  ,22.63  ,41.5396  ,2.60016e+01
3636  ,21.0576  ,21.8813  ,30.256  ,2.60012e+01
1202  ,14.7589  ,23.8572  ,29.1426  ,2.60011e+01
9778  ,10.6043  ,24.9037  ,35.4051  ,2.60011e+01
2283  ,7.74623  ,23.5126  ,40.0612  ,2.60010e+01
2634  ,6.64196  ,23.3507  ,39.7355  ,2.60010e+01
