12:15, nedjelja, prosinac 01, 2024
Study name:Thermal 1
Units: Celsius
Selected reference : N/A
Node  ,X (mm)  ,Y (mm)  ,Z (mm)  ,TEMP (Celsius)
1684  ,15.3802  ,24.1204  ,42.2031  ,2.89814e+01
4131  ,26.2405  ,22.3085  ,20.9972  ,2.89813e+01
2997  ,9.76994  ,25.3488  ,37.056  ,2.89812e+01
1623  ,9.81767  ,25.1771  ,23.8293  ,2.89811e+01
2893  ,24.1596  ,24.3971  ,30.9849  ,2.89811e+01
3736  ,9.76994  ,23.3085  ,17.7031  ,2.89811e+01
3845  ,11.8288  ,23.2145  ,16.8796  ,2.89810e+01
2356  ,7.74401  ,25.3786  ,27.1297  ,2.89809e+01
2432  ,4.52319  ,24.6331  ,28.8953  ,2.89809e+01
3620  ,5.94763  ,23.5367  ,20.5276  ,2.89808e+01
1493  ,14.0742  ,24.606  ,20.8951  ,2.89807e+01
3271  ,-2.17124  ,22.3085  ,28.409  ,2.89806e+01
4176  ,24.5935  ,23.3085  ,39.1149  ,2.89806e+01
3258  ,-2.17124  ,22.3085  ,33.3502  ,2.89804e+01
4088  ,27.0383  ,23.2145  ,34.9715  ,2.89804e+01
3986  ,29.9464  ,22.3085  ,33.3502  ,2.89804e+01
4002  ,29.9464  ,22.3085  ,28.409  ,2.89804e+01
3358  ,0.717962  ,23.3002  ,34.1538  ,2.89803e+01
662  ,-0.935945  ,22.3085  ,24.7031  ,2.89802e+01
667  ,-0.935945  ,22.3085  ,37.056  ,2.89802e+01
2328  ,8.95294  ,25.2836  ,25.0969  ,2.89802e+01
555  ,28.7111  ,22.3085  ,37.056  ,2.89801e+01
550  ,28.7111  ,22.3085  ,24.7031  ,2.89801e+01
3113  ,17.941  ,24.6308  ,39.9174  ,2.89799e+01
4108  ,26.6662  ,23.3113  ,26.3828  ,2.89798e+01
2472  ,6.27396  ,25.2171  ,28.6988  ,2.89797e+01
2540  ,6.26994  ,24.8085  ,36.0266  ,2.89796e+01
1495  ,12.0815  ,24.6798  ,21.2026  ,2.89794e+01
4456  ,19.2405  ,23.3085  ,18.1149  ,2.89792e+01
3379  ,0.733834  ,23.3255  ,27.5609  ,2.89791e+01
3004  ,13.4758  ,24.1204  ,42.409  ,2.89790e+01
3351  ,2.34754  ,23.3419  ,37.8749  ,2.89789e+01
798  ,14.7972  ,26.3177  ,31.3248  ,2.89789e+01
3629  ,5.24053  ,22.3085  ,17.2913  ,2.89788e+01
3555  ,5.24053  ,22.3085  ,44.4678  ,2.89788e+01
4351  ,22.5346  ,22.3085  ,17.2913  ,2.89787e+01
4272  ,22.5346  ,22.3085  ,44.4678  ,2.89786e+01
2431  ,3.5805  ,24.3833  ,29.1627  ,2.89786e+01
2419  ,13.1544  ,26.0631  ,34.5318  ,2.89784e+01
4380  ,18.417  ,23.3085  ,44.056  ,2.89783e+01
2288  ,13.2386  ,25.3216  ,23.0573  ,2.89779e+01
927  ,20.406  ,25.4376  ,28.0643  ,2.89776e+01
2609  ,18.3331  ,24.9086  ,22.8411  ,2.89776e+01
2395  ,14.14  ,26.07  ,34.7424  ,2.89775e+01
3621  ,5.96362  ,23.2755  ,19.5058  ,2.89775e+01
4561  ,16.7699  ,23.2145  ,16.8796  ,2.89774e+01
2531  ,5.24053  ,24.3085  ,37.4678  ,2.89774e+01
2388  ,14.7542  ,26.3131  ,30.0728  ,2.89771e+01
2280  ,11.4139  ,25.3083  ,23.522  ,2.89768e+01
3626  ,7.29935  ,23.2816  ,18.6296  ,2.89768e+01
4274  ,20.8876  ,23.3085  ,42.8207  ,2.89768e+01
4226  ,24.3991  ,23.389  ,22.3775  ,2.89764e+01
2421  ,13.7686  ,26.3062  ,32.3328  ,2.89763e+01
3060  ,11.8313  ,25.2755  ,38.6504  ,2.89762e+01
2953  ,24.512  ,24.0009  ,36.0394  ,2.89759e+01
2568  ,6.47582  ,25.3085  ,33.3502  ,2.89757e+01
3397  ,0.299349  ,22.3085  ,22.2325  ,2.89757e+01
3346  ,0.299349  ,22.3085  ,39.5266  ,2.89757e+01
3257  ,-2.17124  ,22.3085  ,34.5854  ,2.89756e+01
3276  ,-2.17124  ,22.3085  ,27.1737  ,2.89755e+01
4078  ,27.4758  ,22.3085  ,39.5266  ,2.89755e+01
4123  ,27.4758  ,22.3085  ,22.2325  ,2.89755e+01
2397  ,14.7542  ,26.3131  ,32.5433  ,2.89755e+01
2987  ,23.7662  ,24.2012  ,25.6689  ,2.89755e+01
3980  ,29.9464  ,22.3085  ,34.5854  ,2.89754e+01
3658  ,8.48531  ,23.2075  ,44.1074  ,2.89753e+01
816  ,14.7111  ,26.3085  ,28.8207  ,2.89753e+01
4003  ,29.9464  ,22.3085  ,27.1737  ,2.89753e+01
2261  ,11.0377  ,25.7561  ,36.252  ,2.89752e+01
2608  ,18.5771  ,24.1899  ,20.4442  ,2.89749e+01
774  ,7.71111  ,25.3085  ,35.8207  ,2.89747e+01
2449  ,4.73924  ,24.5262  ,25.9991  ,2.89745e+01
2904  ,21.2837  ,25.3969  ,32.598  ,2.89743e+01
4341  ,21.7111  ,23.3085  ,19.3501  ,2.89742e+01
482  ,18.8288  ,22.3085  ,14.8207  ,2.89739e+01
594  ,8.94641  ,22.3085  ,14.8207  ,2.89739e+01
793  ,12.7399  ,26.2948  ,33.3408  ,2.89738e+01
607  ,8.94641  ,22.3085  ,46.9384  ,2.89738e+01
1628  ,7.71111  ,24.2816  ,21.5119  ,2.89738e+01
2911  ,25.3029  ,24.1366  ,32.3436  ,2.89737e+01
1001  ,15.2903  ,24.9572  ,21.6164  ,2.89736e+01
495  ,18.8288  ,22.3085  ,46.9384  ,2.89736e+01
2447  ,6.12108  ,25.3669  ,30.5191  ,2.89734e+01
3121  ,18.8308  ,25.4378  ,36.6892  ,2.89734e+01
3506  ,3.57629  ,23.2458  ,21.4096  ,2.89733e+01
4716  ,13.8876  ,22.3085  ,13.5854  ,2.89733e+01
2956  ,25.0051  ,24.0942  ,34.4813  ,2.89732e+01
4080  ,25.8288  ,23.3085  ,37.8796  ,2.89732e+01
4593  ,13.8876  ,22.3085  ,48.1737  ,2.89732e+01
2332  ,7.71764  ,25.3776  ,25.9204  ,2.89731e+01
2418  ,11.6204  ,26.2794  ,31.9617  ,2.89731e+01
942  ,18.1194  ,24.402  ,41.1257  ,2.89731e+01
2417  ,11.6891  ,26.2435  ,33.1677  ,2.89730e+01
2423  ,13.7255  ,26.3017  ,33.5513  ,2.89729e+01
2142  ,20.7836  ,24.5699  ,38.7578  ,2.89728e+01
2591  ,19.9729  ,25.1715  ,25.0089  ,2.89727e+01
1635  ,10.2262  ,24.1527  ,19.7104  ,2.89727e+01
1792  ,14.1965  ,24.1757  ,19.141  ,2.89725e+01
2537  ,6.6817  ,24.8085  ,37.2619  ,2.89725e+01
3098  ,20.1475  ,25.3884  ,35.6348  ,2.89725e+01
847  ,10.5008  ,26.264  ,30.5827  ,2.89725e+01
2145  ,10.5696  ,26.2281  ,31.7887  ,2.89723e+01
3557  ,6.47582  ,22.3085  ,45.7031  ,2.89723e+01
3638  ,6.47582  ,22.3085  ,16.056  ,2.89723e+01
4360  ,21.2994  ,22.3085  ,16.056  ,2.89721e+01
848  ,10.6383  ,26.1923  ,32.9947  ,2.89721e+01
796  ,14.7111  ,26.3085  ,33.7619  ,2.89720e+01
4273  ,21.2994  ,22.3085  ,45.7031  ,2.89719e+01
4596  ,14.2569  ,23.3028  ,45.2541  ,2.89719e+01
3023  ,12.6523  ,25.2145  ,39.5266  ,2.89713e+01
4172  ,23.3582  ,23.3085  ,41.1737  ,2.89711e+01
998  ,11.3048  ,25.1049  ,22.2314  ,2.89710e+01
2348  ,11.6569  ,26.009  ,26.3581  ,2.89710e+01
3096  ,21.1952  ,25.2576  ,35.1472  ,2.89708e+01
2880  ,21.3559  ,25.4849  ,31.4857  ,2.89708e+01
3447  ,4.82876  ,23.3085  ,41.5854  ,2.89707e+01
4714  ,15.1229  ,22.3085  ,13.5854  ,2.89706e+01
4583  ,12.6523  ,22.3085  ,48.1737  ,2.89706e+01
4082  ,27.0383  ,23.2145  ,36.2068  ,2.89705e+01
4591  ,15.1229  ,22.3085  ,48.1737  ,2.89705e+01
4706  ,12.6523  ,22.3085  ,13.5854  ,2.89705e+01
821  ,5.65229  ,24.3085  ,38.7031  ,2.89703e+01
2515  ,3.60165  ,24.3325  ,35.0408  ,2.89703e+01
4114  ,26.6662  ,23.3113  ,25.1475  ,2.89699e+01
1922  ,19.6814  ,25.5461  ,26.2216  ,2.89699e+01
4455  ,18.0052  ,23.2145  ,16.8796  ,2.89695e+01
2565  ,6.47582  ,25.3085  ,34.5854  ,2.89695e+01
4231  ,23.3395  ,23.3385  ,20.567  ,2.89695e+01
1711  ,17.0273  ,24.2145  ,42.2031  ,2.89694e+01
4486  ,15.4922  ,23.3028  ,45.2541  ,2.89693e+01
2470  ,6.22427  ,25.2913  ,27.4132  ,2.89692e+01
2592  ,16.236  ,24.5388  ,20.2774  ,2.89692e+01
4487  ,16.8252  ,23.2111  ,45.2663  ,2.89692e+01
4116  ,25.6344  ,23.389  ,23.6128  ,2.89690e+01
2461  ,3.57336  ,24.3705  ,26.5213  ,2.89687e+01
921  ,2.34922  ,24.1224  ,33.7558  ,2.89687e+01
2264  ,12.0812  ,26.07  ,35.5659  ,2.89687e+01
3458  ,3.59766  ,23.3277  ,40.3921  ,2.89687e+01
2314  ,12.3258  ,25.9368  ,25.1851  ,2.89687e+01
3396  ,2.28422  ,23.2523  ,22.6977  ,2.89683e+01
1822  ,2.35094  ,24.1985  ,32.2178  ,2.89681e+01
2385  ,16.4012  ,26.4071  ,31.3081  ,2.89681e+01
3762  ,11.417  ,22.3085  ,48.1737  ,2.89680e+01
3993  ,27.958  ,23.2908  ,28.8473  ,2.89680e+01
3011  ,12.273  ,25.7561  ,37.4873  ,2.89679e+01
3842  ,11.0052  ,23.2145  ,16.4163  ,2.89678e+01
4484  ,16.3582  ,22.3085  ,48.1737  ,2.89678e+01
4578  ,16.3582  ,22.3085  ,13.5854  ,2.89678e+01
3859  ,11.417  ,22.3085  ,13.5854  ,2.89678e+01
2254  ,14.7576  ,26.1237  ,35.7718  ,2.89676e+01
916  ,2.35266  ,24.2745  ,30.6799  ,2.89675e+01
2349  ,13.251  ,26.4074  ,28.3622  ,2.89674e+01
3097  ,21.3619  ,25.3834  ,34.1051  ,2.89673e+01
3378  ,1.48593  ,23.653  ,26.1029  ,2.89673e+01
3015  ,13.8876  ,25.3085  ,39.5266  ,2.89673e+01
3042  ,6.88758  ,24.3085  ,39.9384  ,2.89672e+01
2143  ,22.1655  ,24.2001  ,39.2135  ,2.89672e+01
2876  ,21.3635  ,25.5672  ,30.248  ,2.89671e+01
4378  ,19.6523  ,23.3085  ,44.056  ,2.89670e+01
3985  ,27.9165  ,23.3562  ,32.5233  ,2.89669e+01
4696  ,14.5084  ,23.2086  ,16.0335  ,2.89668e+01
3114  ,18.9725  ,24.9538  ,39.0739  ,2.89667e+01
2460  ,2.63067  ,24.1207  ,26.7887  ,2.89664e+01
2291  ,16.3582  ,26.4025  ,30.056  ,2.89663e+01
4349  ,20.4758  ,23.3085  ,18.1149  ,2.89662e+01
3764  ,10.5675  ,23.2135  ,45.2917  ,2.89661e+01
2347  ,11.1458  ,26.3852  ,29.2432  ,2.89659e+01
3250  ,-2.17124  ,22.3085  ,35.8207  ,2.89657e+01
4177  ,24.3361  ,23.2212  ,40.7362  ,2.89656e+01
2454  ,4.16571  ,24.1458  ,23.9455  ,2.89655e+01
1790  ,15.4125  ,24.5269  ,19.8624  ,2.89655e+01
2300  ,15.1219  ,26.3677  ,27.5516  ,2.89655e+01
3291  ,-0.935945  ,22.3085  ,23.4678  ,2.89655e+01
3277  ,-2.17124  ,22.3085  ,25.9384  ,2.89654e+01
3251  ,-0.935945  ,22.3085  ,38.2913  ,2.89654e+01
2993  ,20.8203  ,24.9222  ,23.9825  ,2.89654e+01
3979  ,29.9464  ,22.3085  ,35.8207  ,2.89654e+01
4010  ,29.9464  ,22.3085  ,25.9384  ,2.89654e+01
1763  ,19.2056  ,25.9671  ,28.4425  ,2.89654e+01
3074  ,21.1169  ,25.2402  ,35.8343  ,2.89654e+01
3974  ,28.7111  ,22.3085  ,38.2913  ,2.89653e+01
2586  ,19.6854  ,24.9031  ,22.7573  ,2.89653e+01
4020  ,28.7111  ,22.3085  ,23.4678  ,2.89653e+01
1584  ,15.4558  ,25.4201  ,22.7128  ,2.89651e+01
3082  ,16.3582  ,26.3085  ,33.7619  ,2.89651e+01
3057  ,10.1842  ,25.3696  ,38.6504  ,2.89651e+01
2316  ,13.9199  ,26.3352  ,27.1892  ,2.89651e+01
3377  ,0.268395  ,23.2829  ,26.5547  ,2.89650e+01
1621  ,9.81767  ,25.1771  ,22.594  ,2.89649e+01
700  ,10.5935  ,24.1204  ,42.8207  ,2.89647e+01
2392  ,16.3582  ,26.4025  ,32.5266  ,2.89647e+01
766  ,17.1817  ,24.1204  ,18.9384  ,2.89647e+01
3002  ,12.3435  ,24.1876  ,42.9237  ,2.89647e+01
2535  ,9.15229  ,25.8085  ,35.6149  ,2.89646e+01
1636  ,10.6379  ,24.6527  ,20.5339  ,2.89646e+01
3357  ,0.655073  ,23.4179  ,35.398  ,2.89645e+01
3045  ,9.35817  ,24.2145  ,41.9972  ,2.89644e+01
3342  ,2.34754  ,23.3419  ,39.1102  ,2.89642e+01
2292  ,16.3582  ,26.4025  ,28.8207  ,2.89642e+01
699  ,8.12288  ,24.3085  ,41.1737  ,2.89642e+01
2804  ,23.2763  ,24.0967  ,38.5024  ,2.89641e+01
2420  ,11.6667  ,26.3017  ,34.3749  ,2.89641e+01
4562  ,15.7437  ,23.2086  ,16.0335  ,2.89641e+01
2902  ,22.1646  ,25.1094  ,35.3467  ,2.89637e+01
4275  ,21.9685  ,23.4072  ,42.5026  ,2.89636e+01
1502  ,11.7258  ,24.2816  ,19.1443  ,2.89635e+01
2331  ,6.84442  ,25.4114  ,26.2819  ,2.89634e+01
2263  ,10.6159  ,26.2504  ,34.2018  ,2.89633e+01
2525  ,5.25891  ,25.3089  ,31.7293  ,2.89632e+01
3117  ,16.6164  ,25.5825  ,38.2489  ,2.89631e+01
3512  ,4.71234  ,23.5367  ,20.5276  ,2.89629e+01
3999  ,27.958  ,23.2908  ,27.612  ,2.89629e+01
3385  ,0.927233  ,23.1659  ,24.0628  ,2.89629e+01
3559  ,5.98547  ,23.2633  ,43.0699  ,2.89629e+01
2574  ,19.9294  ,24.1845  ,20.3604  ,2.89626e+01
653  ,1.53464  ,22.3085  ,41.9972  ,2.89623e+01
3554  ,7.25002  ,23.2075  ,44.1074  ,2.89623e+01
644  ,1.53464  ,22.3085  ,19.7619  ,2.89622e+01
4585  ,13.167  ,23.2816  ,45.806  ,2.89622e+01
532  ,26.2405  ,22.3085  ,19.7619  ,2.89621e+01
2394  ,15.3288  ,26.3622  ,34.7913  ,2.89621e+01
541  ,26.2405  ,22.3085  ,41.9972  ,2.89621e+01
2529  ,3.60165  ,24.3325  ,36.2761  ,2.89621e+01
3978  ,27.9165  ,23.3562  ,33.7586  ,2.89618e+01
3445  ,2.76994  ,22.3085  ,43.2325  ,2.89616e+01
3517  ,2.76994  ,22.3085  ,18.5266  ,2.89615e+01
3012  ,13.3165  ,26.07  ,36.8012  ,2.89614e+01
4242  ,25.0052  ,22.3085  ,18.5266  ,2.89614e+01
3104  ,14.5196  ,26.0685  ,36.7558  ,2.89613e+01
4379  ,18.0605  ,23.2111  ,45.2663  ,2.89613e+01
4173  ,25.0052  ,22.3085  ,43.2325  ,2.89613e+01
2548  ,7.917  ,25.8085  ,34.3796  ,2.89612e+01
2990  ,22.6928  ,24.2336  ,22.8025  ,2.89611e+01
1059  ,25.0559  ,24.3038  ,27.1049  ,2.89611e+01
2594  ,16.3582  ,24.1086  ,18.5234  ,2.89610e+01
1643  ,21.5578  ,24.2145  ,21.5773  ,2.89610e+01
569  ,31.1817  ,22.3085  ,32.1149  ,2.89610e+01
680  ,-3.40653  ,22.3085  ,29.6443  ,2.89610e+01
3175  ,-3.40653  ,22.3085  ,30.8796  ,2.89609e+01
681  ,-3.40653  ,22.3085  ,32.1149  ,2.89609e+01
3901  ,31.1817  ,22.3085  ,30.8796  ,2.89608e+01
627  ,4.00523  ,22.3085  ,17.2913  ,2.89608e+01
638  ,4.00523  ,22.3085  ,44.4678  ,2.89608e+01
3744  ,7.71111  ,22.3085  ,14.8207  ,2.89608e+01
3260  ,-0.523747  ,23.3546  ,31.3488  ,2.89608e+01
3653  ,7.71111  ,22.3085  ,46.9384  ,2.89607e+01
4466  ,20.0641  ,22.3085  ,14.8207  ,2.89607e+01
3266  ,-0.523747  ,23.3546  ,30.1135  ,2.89607e+01
526  ,23.7699  ,22.3085  ,44.4678  ,2.89607e+01
568  ,31.1817  ,22.3085  ,29.6443  ,2.89607e+01
515  ,23.7699  ,22.3085  ,17.2913  ,2.89607e+01
2436  ,5.25891  ,25.3626  ,29.6705  ,2.89607e+01
2891  ,25.5347  ,24.2528  ,29.1269  ,2.89606e+01
4375  ,20.0641  ,22.3085  ,46.9384  ,2.89605e+01
3262  ,-0.517332  ,23.3002  ,32.9185  ,2.89605e+01
5285  ,9.55443  ,26.4471  ,29.1034  ,2.89604e+01
2907  ,22.3314  ,25.2352  ,34.3046  ,2.89602e+01
2542  ,9.31185  ,26.2862  ,31.7606  ,2.89601e+01
722  ,26.0135  ,24.2018  ,31.1489  ,2.89600e+01
3061  ,11.8313  ,25.2755  ,39.8857  ,2.89600e+01
3755  ,10.1817  ,22.3085  ,48.1737  ,2.89600e+01
4576  ,17.5935  ,22.3085  ,13.5854  ,2.89600e+01
2131  ,19.151  ,24.725  ,40.2822  ,2.89600e+01
3733  ,9.76994  ,23.2145  ,16.4163  ,2.89600e+01
2541  ,9.38058  ,26.2504  ,32.9666  ,2.89600e+01
3854  ,10.1817  ,22.3085  ,13.5854  ,2.89599e+01
4482  ,17.5935  ,22.3085  ,48.1737  ,2.89598e+01
2462  ,2.99983  ,23.99  ,24.4676  ,2.89598e+01
